prem_id	premise	hypothesis_id	hypothesis	label
prem197	Chicagotik Loz Angelezeat healdiak bi oeneko gielapena zan zin.	prem197_hyp2	Chicagotik Los Angeleserako hegaldiak bere iritsiera bi orduz aurreratu zuen.	2
prem197	Chicagotik Loz Angelezeat healdiak bi oeneko gielapena zan zin.	prem197_hyp0	Chicagotik Los Angelesera zihoan hegazkina berandu iritsi zen.	0
prem198	Jack Londonen inguuetan kaiakez ibaiak ta Alaskako aintzira kusgarrietan ibilki ta geo, laun haundi at jin zautan ospitaleat bixitan, atzo.	prem198_hyp2	Atzo ni bakarrik egon nintzen erietxean.	2
prem198	Jack Londonen inguuetan kaiakez ibaiak ta Alaskako aintzira kusgarrietan ibilki ta geo, laun haundi at jin zautan ospitaleat bixitan, atzo.	prem198_hyp0	Atzo, Kaliforniatik eta Alaskatik bidaiatzen ibili zen lagun batek bisita egin zidan ospitalean.	0
prem198	Jack Londonen inguuetan kaiakez ibaiak ta Alaskako aintzira kusgarrietan ibilki ta geo, laun haundi at jin zautan ospitaleat bixitan, atzo.	prem198_hyp1	Atzo erietxean bisitatu ninduen lagun mina txiki-txikitatik ezagutzen dut.	1
prem199	Lau urtaotako lau denboaldi luze zan tugu Paadisu zineman.	prem199_hyp2	Paradisu zineman lau urtarotako lau denboraldi laburrez aritu gara.	2
prem199	Lau urtaotako lau denboaldi luze zan tugu Paadisu zineman.	prem199_hyp1	Paradisu zineman komentatutako denboraldiek luze-labur aldakorra dute.	1
prem199	Lau urtaotako lau denboaldi luze zan tugu Paadisu zineman.	prem199_hyp0	Paradisu zineman komentatu ditugun lau denboraldiak iraupen luzekoak dira.	0
prem200	Manera huntan, Eskual Herriko haur ta gaztek zinemaz gozatzeko parada ute heien hizkuntzan, eskuaraz, españolezko bertsiuak estreinatzen dien istant berian.	prem200_hyp2	Modu honetan, Euskal Herriko haur eta gazteek filmak gazteleraz ikusi ahalko dituzte estreinalditik, baina euskaraz ikusteko luzaroan itxaron beharko dute.	2
prem200	Manera huntan, Eskual Herriko haur ta gaztek zinemaz gozatzeko parada ute heien hizkuntzan, eskuaraz, españolezko bertsiuak estreinatzen dien istant berian.	prem200_hyp1	Euskal Herrian batzuetan filmak ingelesez ere gozatu daitezke estreinalditik.	1
prem200	Manera huntan, Eskual Herriko haur ta gaztek zinemaz gozatzeko parada ute heien hizkuntzan, eskuaraz, españolezko bertsiuak estreinatzen dien istant berian.	prem200_hyp0	Euskarazko eta gaztelerazko bertsioak aldi berean kaleratuko direnez, Euskal Herriko haur eta gazteek hasieratik gozatu ahalko dute zinemaz euskaraz.	0
prem201	"Santutxuko Gazte Asanblaak kapitalismo ""zapaltzaileain aitzinian"", bi ekimen antolatu tu aste huntan."	prem201_hyp1	Santutxuko Gazte Asanbladan astero ekintzak antolatzen dira.	1
prem201	"Santutxuko Gazte Asanblaak kapitalismo ""zapaltzaileain aitzinian"", bi ekimen antolatu tu aste huntan."	prem201_hyp2	Aste honetan, Santutxuko Gazte Asanbladaren eskutik bi ekintza antolatu dira kapitalismoaren alderdi askatzailea defendatzeko.	2
prem201	"Santutxuko Gazte Asanblaak kapitalismo ""zapaltzaileain aitzinian"", bi ekimen antolatu tu aste huntan."	prem201_hyp0	Santutxuko Gazte Asanbladak kapitalismoaren opresioaren kontrako ekintzak antolatzen ditu.	0
prem202	Urteetetze opaia aurten beezia zan ber zin: amain biziko argazki-bilduma ta krakada sorpresa.	prem202_hyp1	Amaren aurtengo urtebetetzea berezia izan zedin, familia osoa elkartu gara meriendatzeko.	1
prem202	Urteetetze opaia aurten beezia zan ber zin: amain biziko argazki-bilduma ta krakada sorpresa.	prem202_hyp0	Urte honetako urtebetetze-oparia bestelakoa izan zedin, amari ezusteko merienda bat prestatu eta argazkien bilduma bat oparitu genion.	0
prem202	Urteetetze opaia aurten beezia zan ber zin: amain biziko argazki-bilduma ta krakada sorpresa.	prem202_hyp2	Amaren aurtengo urtebetetze oparia guztiz arrunta izan behar zuen, hori dela eta argazkien bilduma bat baino ez diogu oparitu.	2
prem203	Gainez bizipoza maiten du aistokrazian bat bazela eskuara maite ta baliatua zaiteko urratsak man zitina.	prem203_hyp2	Aristokrata guztiek euskara gorrotatzen zuten, horregatik euskararen erabilera murrizteko urratsak eman zituzten.	2
prem203	Gainez bizipoza maiten du aistokrazian bat bazela eskuara maite ta baliatua zaiteko urratsak man zitina.	prem203_hyp1	Aristokraziaren artean baten batek euskal hizkuntzalaritzan ziharduen, eta horrek poztasuna ematen du.	1
prem203	Gainez bizipoza maiten du aistokrazian bat bazela eskuara maite ta baliatua zaiteko urratsak man zitina.	prem203_hyp0	Aristokrataren batek euskararen erabilera bultzatzeko esfortzuak egin zituen hizkuntza atsegin zuelako, eta hori alaigarria da.	0
prem204	Eskualdunok hartzaile pasiboekilan eskuaraz ai gien heinian, ta bakarrik ordian, uzkailiko duu eabilera.	prem204_hyp2	Euskararen erabilera iraultzeko euskaldunok hartzaile pasiboei erdaraz hitz egiten behar diegu.	2
prem204	Eskualdunok hartzaile pasiboekilan eskuaraz ai gien heinian, ta bakarrik ordian, uzkailiko duu eabilera.	prem204_hyp1	Haurrak aurrean daudenean, euskaldunok hartzaile pasiboekin maizago hitz egiten dugu euskaraz.	1
prem204	Eskualdunok hartzaile pasiboekilan eskuaraz ai gien heinian, ta bakarrik ordian, uzkailiko duu eabilera.	prem204_hyp0	Euskararen erabilera handitzeko euskaldunok hartzaile pasiboei euskaraz hitz egin behar diegu.	0
prem205	Mikel Antzak 2012an (bi mila ta hamabian) argitaatu din eleerria da Atzerri; autofikziua omen da eleerriain muina.	prem205_hyp2	2012an, Mikel Antzak Atzerri argitaratu du, hots, bere bizipenak biltzen dituen liburu autobiografikoa.	2
prem205	Mikel Antzak 2012an (bi mila ta hamabian) argitaatu din eleerria da Atzerri; autofikziua omen da eleerriain muina.	prem205_hyp1	Mikel Antzaren Atzerri eleberria 2012 argitaratu zen, eta geroztik arrakasta handia izan du euskal irakurleen artean.	1
prem205	Mikel Antzak 2012an (bi mila ta hamabian) argitaatu din eleerria da Atzerri; autofikziua omen da eleerriain muina.	prem205_hyp0	Mikel Antzak Atzerri nobela idatzi zuen, eta diotenez nobelaren ardatza bere bizipenen eta fikzioaren arteko nahasketa da.	0
prem206	Finitu delaik esku-zartak jo tut, lehen aldikotz ene bizian.	prem206_hyp0	Amaitzean, atsegin izan dudala adierazi dut.	0
prem206	Finitu delaik esku-zartak jo tut, lehen aldikotz ene bizian.	prem206_hyp2	Amaitu denean, betiko legez, geldi-geldi geratu naiz.	2
prem206	Finitu delaik esku-zartak jo tut, lehen aldikotz ene bizian.	prem206_hyp1	Nire amaierako erreakzioak oso ohikoak dira.	1
prem207	Ekintzailetzakotz ta coworking sala at e badu, enpresa-proiektu at abian zartzeko ber den azpieitura guziaikilan.	prem207_hyp2	Nahiz eta ekintzailetzarako eta coworkinetako areto bat dituen, dituen azpiegiturak eskasegiak dira enpresa-proiektu bat martxan jartzeko.	2
prem207	Ekintzailetzakotz ta coworking sala at e badu, enpresa-proiektu at abian zartzeko ber den azpieitura guziaikilan.	prem207_hyp1	Enpresa-proiektu bat martxan jartzeko beharrezkoak diren oinarrizko azpiegiturak enpresaren beharren araberakoak dira.	1
prem207	Ekintzailetzakotz ta coworking sala at e badu, enpresa-proiektu at abian zartzeko ber den azpieitura guziaikilan.	prem207_hyp0	Enpresen arteko elkarlana bultzatzeko eta enpresa berrien sorkuntza bultzatzeko behar diren azpiegiturak ditu.	0
