prem_id	premise	hypothesis_id	hypothesis	label
prem199	Lau urtarotako lau denporaldi luze izen douz Paradisu zineman.	prem199_hyp2	Paradisu zineman lau urtarotako lau denboraldi laburrez aritu gara.	2
prem199	Lau urtarotako lau denporaldi luze izen douz Paradisu zineman.	prem199_hyp0	Paradisu zineman komentatu ditugun lau denboraldiak iraupen luzekoak dira.	0
prem199	Lau urtarotako lau denporaldi luze izen douz Paradisu zineman.	prem199_hyp1	Paradisu zineman komentatutako denboraldiek luze-labur aldakorra dute.	1
prem200	Holan, Euskal Herriko umeek eta gaztiek zinemaz gozetako aukerie dekie euren hizkuntzan, euskeraz, erderazko bertsinuek estreinetan diezen momentu berien.	prem200_hyp0	Euskarazko eta gaztelerazko bertsioak aldi berean kaleratuko direnez, Euskal Herriko haur eta gazteek hasieratik gozatu ahalko dute zinemaz euskaraz.	0
prem200	Holan, Euskal Herriko umeek eta gaztiek zinemaz gozetako aukerie dekie euren hizkuntzan, euskeraz, erderazko bertsinuek estreinetan diezen momentu berien.	prem200_hyp2	Modu honetan, Euskal Herriko haur eta gazteek filmak gazteleraz ikusi ahalko dituzte estreinalditik, baina euskaraz ikusteko luzaroan itxaron beharko dute.	2
prem200	Holan, Euskal Herriko umeek eta gaztiek zinemaz gozetako aukerie dekie euren hizkuntzan, euskeraz, erderazko bertsinuek estreinetan diezen momentu berien.	prem200_hyp1	Euskal Herrian batzuetan filmak ingelesez ere gozatu daitezke estreinalditik.	1
prem201	"Santutxuko Gazte Asanbladak kapitalismo ""zapaltzailearen aurrien"", ekimen bi antolau dauz aste honetan."	prem201_hyp0	Santutxuko Gazte Asanbladak kapitalismoaren opresioaren kontrako ekintzak antolatzen ditu.	0
prem201	"Santutxuko Gazte Asanbladak kapitalismo ""zapaltzailearen aurrien"", ekimen bi antolau dauz aste honetan."	prem201_hyp1	Santutxuko Gazte Asanbladan astero ekintzak antolatzen dira.	1
prem201	"Santutxuko Gazte Asanbladak kapitalismo ""zapaltzailearen aurrien"", ekimen bi antolau dauz aste honetan."	prem201_hyp2	Aste honetan, Santutxuko Gazte Asanbladaren eskutik bi ekintza antolatu dira kapitalismoaren alderdi askatzailea defendatzeko.	2
prem202	Urtebetetze oparia aurten berezixe izen biher zan: amaren bizitzako argazki-bildumie eta merixenda sorpresie.	prem202_hyp2	Amaren aurtengo urtebetetze oparia guztiz arrunta izan behar zuen, hori dela eta argazkien bilduma bat baino ez diogu oparitu.	2
prem202	Urtebetetze oparia aurten berezixe izen biher zan: amaren bizitzako argazki-bildumie eta merixenda sorpresie.	prem202_hyp1	Amaren aurtengo urtebetetzea berezia izan zedin, familia osoa elkartu gara meriendatzeko.	1
prem202	Urtebetetze oparia aurten berezixe izen biher zan: amaren bizitzako argazki-bildumie eta merixenda sorpresie.	prem202_hyp0	Urte honetako urtebetetze-oparia bestelakoa izan zedin, amari ezusteko merienda bat prestatu eta argazkien bilduma bat oparitu genion.	0
prem203	Ganera bizipoza emoten dau aristokrazian bat bazala euskerie maite eta erabilia izen eian pausuek emon ebazana.	prem203_hyp2	Aristokrata guztiek euskara gorrotatzen zuten, horregatik euskararen erabilera murrizteko urratsak eman zituzten.	2
prem203	Ganera bizipoza emoten dau aristokrazian bat bazala euskerie maite eta erabilia izen eian pausuek emon ebazana.	prem203_hyp0	Aristokrataren batek euskararen erabilera bultzatzeko esfortzuak egin zituen hizkuntza atsegin zuelako, eta hori alaigarria da.	0
prem203	Ganera bizipoza emoten dau aristokrazian bat bazala euskerie maite eta erabilia izen eian pausuek emon ebazana.	prem203_hyp1	Aristokraziaren artean baten batek euskal hizkuntzalaritzan ziharduen, eta horrek poztasuna ematen du.	1
prem204	Euskaldunok hartzaile pasiboei euskeraz eitten deutsiegun heinien, eta orduen bakarrik, irauliko dou erabilerie.	prem204_hyp0	Euskararen erabilera handitzeko euskaldunok hartzaile pasiboei euskaraz hitz egin behar diegu.	0
prem204	Euskaldunok hartzaile pasiboei euskeraz eitten deutsiegun heinien, eta orduen bakarrik, irauliko dou erabilerie.	prem204_hyp2	Euskararen erabilera iraultzeko euskaldunok hartzaile pasiboei erdaraz hitz egiten behar diegu.	2
prem204	Euskaldunok hartzaile pasiboei euskeraz eitten deutsiegun heinien, eta orduen bakarrik, irauliko dou erabilerie.	prem204_hyp1	Haurrak aurrean daudenean, euskaldunok hartzaile pasiboekin maizago hitz egiten dugu euskaraz.	1
prem205	Mikel Antzak 2012xen argitaratu dauen eleberrixe da Atzerri; autofikzinue ei da eleberrixaren muine.	prem205_hyp1	Mikel Antzaren Atzerri eleberria 2012 argitaratu zen, eta geroztik arrakasta handia izan du euskal irakurleen artean.	1
prem205	Mikel Antzak 2012xen argitaratu dauen eleberrixe da Atzerri; autofikzinue ei da eleberrixaren muine.	prem205_hyp0	Mikel Antzak Atzerri nobela idatzi zuen, eta diotenez nobelaren ardatza bere bizipenen eta fikzioaren arteko nahasketa da.	0
prem205	Mikel Antzak 2012xen argitaratu dauen eleberrixe da Atzerri; autofikzinue ei da eleberrixaren muine.	prem205_hyp2	2012an, Mikel Antzak Atzerri argitaratu du, hots, bere bizipenak biltzen dituen liburu autobiografikoa.	2
prem206	Bukatu danien txaluek jo dodaz, lehen aldiz nire bizitzan.	prem206_hyp0	Amaitzean, atsegin izan dudala adierazi dut.	0
prem206	Bukatu danien txaluek jo dodaz, lehen aldiz nire bizitzan.	prem206_hyp1	Nire amaierako erreakzioak oso ohikoak dira.	1
prem206	Bukatu danien txaluek jo dodaz, lehen aldiz nire bizitzan.	prem206_hyp2	Amaitu denean, betiko legez, geldi-geldi geratu naiz.	2
prem207	Ekintzailetzarako eta coworking areto bat be badau, enpresa-proiektu bat martxan jarteko biher dan azpiegitura guztixagaz.	prem207_hyp2	Nahiz eta ekintzailetzarako eta coworkinetako areto bat dituen, dituen azpiegiturak eskasegiak dira enpresa-proiektu bat martxan jartzeko.	2
prem207	Ekintzailetzarako eta coworking areto bat be badau, enpresa-proiektu bat martxan jarteko biher dan azpiegitura guztixagaz.	prem207_hyp0	Enpresen arteko elkarlana bultzatzeko eta enpresa berrien sorkuntza bultzatzeko behar diren azpiegiturak ditu.	0
prem207	Ekintzailetzarako eta coworking areto bat be badau, enpresa-proiektu bat martxan jarteko biher dan azpiegitura guztixagaz.	prem207_hyp1	Enpresa-proiektu bat martxan jartzeko beharrezkoak diren oinarrizko azpiegiturak enpresaren beharren araberakoak dira.	1
